content_index,question_index,question,answer,url
909,10270,How convert color HEX number using ` convertColor ( ) ` function in ZIM ?,"convert color HEX number specifying output type `` hexNumber '' . example : `` ` javascript let color = convertColor ( `` red '' , `` hexNumber '' ) ; // result 0xff0000 `` `",https://zimjs.com/docs.html
909,10271,Provide example of converting color RGBA value specific alpha using ` convertColor ( ) ` function in ZIM .,"convert color RGBA value specific alpha specifying output type `` rgba '' and providing alpha value . example : `` ` javascript let color = convertColor ( `` rgba ( 0,0,0,0.2 ) '' , `` rgba '' , 0.5 ) ; // result `` rgba ( 0,0,0,0.5 ) '' `` `",https://zimjs.com/docs.html
909,10272,How convert color HSL array using ` convertColor ( ) ` function in ZIM ?,"convert color HSL array specifying output type `` hsl '' . example : `` ` javascript let color = convertColor ( `` blue '' , `` hsl '' ) ; // result [ 240,100,50 ] // HSL values blue `` `",https://zimjs.com/docs.html
909,10273,Explain usage of ` toColorType ` parameter in ` convertColor ( ) ` function in ZIM .,"` toColorType ` parameter in ` convertColor ( ) ` function used specify output format converted color . set values `` string '' , `` rgb '' , `` rgba '' , `` array '' , `` hsl '' , `` hexNumber '' determine desired output format .",https://zimjs.com/docs.html
909,10274,What ` alpha ` parameter represent in ` convertColor ( ) ` function in ZIM ?,` alpha ` parameter in ` convertColor ( ) ` function represents opacity value ( alpha channel ) RGBA and HEX color formats . determines transparency of color .,https://zimjs.com/docs.html
909,10275,How convert HEX color HTML string using ` convertColor ( ) ` function in ZIM ?,"convert HEX color HTML string specifying output type `` string '' . example : `` ` javascript let color = convertColor ( `` # ff0000 '' , `` string '' ) ; // result `` red '' `` `",https://zimjs.com/docs.html
909,10276,Provide example of converting HEX color HEX number using ` convertColor ( ) ` function in ZIM .,"convert HEX color HEX number specifying output type `` hexNumber '' . example : `` ` javascript let color = convertColor ( `` # ff0000 '' , `` hexNumber '' ) ; // result 0xff0000 `` `",https://zimjs.com/docs.html
910,10277,What Shader in ZIM and what its purpose ?,Shader in ZIM class that extends zim.Bitmap and used create visual effects running shader code on GPU . Shaders fast and commonly used cool visual effects in both 2D and 3D graphics .,https://zimjs.com/docs.html
910,10278,How create Shader in ZIM and what main inputs required ?,"create Shader in ZIM , use ` Shader ( ) ` class parameters like width , height , fragment shader code , uniforms , vertex shader code , and other optional parameters . main inputs required Shader fragment shader code , uniforms object , and width and height of shader .",https://zimjs.com/docs.html
910,10279,Provide example of creating simple horizontal gradient using ZIM Shader .,"`` ` javascript const fragment = ` void mainImage ( out vec4 fragColor , in vec2 fragCoord ) { fragColor = mix ( vec4 ( 1,1,0,1 ) , vec4 ( 0,1,1,1 ) , fragCoord.x/iResolution.x ) ; } ` ; new Shader ( W , H , fragment ) .center ( ) ; `` `",https://zimjs.com/docs.html
910,10280,How animate Shader in ZIM using ` iTime ` uniform ?,"animate Shader in ZIM using ` iTime ` uniform , include ` iTime ` variable in shader code and manipulate create animations . Here example : `` ` javascript const fragment = ` void mainImage ( out vec4 fragColor , in vec2 fragCoord ) { vec2 uv = fragCoord.xy / iResolution.xy ; vec3 color = 0.5 + 0.5 * cos ( iTime + uv.xyx + vec3 ( 0,2,4 ) ) ; fragColor = vec4 ( vec3 ( color ) , 1.0 ) ; } ` ; new Shader ( W , H , fragment ) .center ( ) ; `` `",https://zimjs.com/docs.html
910,10281,How load shader file in ZIM and display on canvas ?,"load shader file in ZIM and display on canvas , use ` Shader ( ) ` class shader code loaded file . Here example : `` ` javascript new Frame ( FILL , 1024 , 768 , purple , black , ready , `` spiral.glsl '' ) ; function ready ( ) { new Shader ( W , H , asset ( `` spiral.glsl '' ) ) .addTo ( ) ; } `` `",https://zimjs.com/docs.html
910,10282,How create chessboard effect using Fragment Shader in ZIM ?,"create chessboard effect using Fragment Shader in ZIM , define shader code that alternates two colors based on coordinates . Here example : `` ` javascript const fragment = ` uniform vec2 counts ; // cols and rows uniform vec4 color1 ; // rgba uniform vec4 color2 ; void mainImage ( out vec4 fragColor , in vec2 fragCoord ) { vec2 boardCoordinates = floor ( fragCoord.xy * counts.xy / iResolution.xy ) ; float xMod = mod ( boardCoordinates.x , 2.0 ) ; float yMod = mod ( boardCoordinates.y , 2.0 ) ; float state = mod ( xMod + yMod , 2.0 ) ; fragColor = mix ( color1 , color2 , state ) ; } ` ; const start = 8 ; const uniforms = new Uniforms ( { counts : [ start , start ] , color1 : [ 0,0,0,1 ] , color2 : [ 1,1,1,1 ] } ) ; const board = new Shader ( 500 , 500 , fragment , uniforms , null , false ) .center ( ) ; // false dynamic `` `",https://zimjs.com/docs.html
910,10283,How create Shader in ZIM that uses Vertex Shader add certain squares output ?,"create Shader in ZIM that uses Vertex Shader add certain squares output , define postCall function that manipulates vertex data accordingly . Here example : `` ` javascript const = function ( program , gl , canvas , vertexData ) { const counts = [ 8,8 ] ; const size = { width:2/counts [ 0 ] , height:2/counts [ 1 ] } ; let rowAlternate = true ; ( let i=-1 ; < 1 ; i+=size.width ) { let cellAlternate = rowAlternate ; ( let j=-1 ; j < 1 ; j+=size.height ) { cellAlternate = ! cellAlternate ; if ( cellAlternate ) continue ; // add anything const v1 = [ , j ] ; const v2 = [ , j + size.height ] ; const v3 = [ + size.width , j + size.height ] ; const v4 = [ + size.width , j ] ; vertexData.push ( ... v1 ) ; vertexData.push ( ... v3 ) ; vertexData.push ( ... v2 ) ; vertexData.push ( ... v3 ) ; vertexData.push ( ... v1 ) ; vertexData.push ( ... v4 ) ; } rowAlternate = ! rowAlternate ; } } new Rectangle ( 500,500 , white ) .center ( ) ; const board = new Shader ( { width:500 , height:500 , dynamic : false , postCall : , strip : false // use TRIANGLES TRIANGEL_STRIP ( show on iOS ) } ) .center ( ) ; `` `",https://zimjs.com/docs.html
911,10284,What Accelerator in ZIM and how used control speed of multiple objects ?,"Accelerator in ZIM allows set percentSpeed properties of multiple objects like Scroller and Dynamo objects . control speeds of these objects one place . use adjust speed mousedown , change speed based on mouse position , and pause or unpause objects . Here 's example of creating and using Accelerator : `` ` javascript const accelerator = new Accelerator ( [ scroller1 , scroller2 , sprite ] ) ; // Increase speed decrease speed of whole scene animate ( { target : accelerator , obj : { percentSpeed : 200 } , time : 1 , rewind : true , ticker : false } ) ; // Change speed of scene based on mouse position const damp = new Damp ( accelerator.percentSpeed ) ; Ticker.add ( ( ) = > { var newSpeed = ( F.mouseX - W / 2 ) / ( W / 2 ) * 100 * 2 ; accelerator.percentSpeed = damp.convert ( newSpeed ) ; } ) ; `` `",https://zimjs.com/docs.html
911,10285,How add objects Accelerator in ZIM ?,"add objects Accelerator in ZIM using ` add ( objects ) ` method . pass in single object or array of multiple objects . Here 's example : `` ` javascript const accelerator = new Accelerator ( ) ; accelerator.add ( [ scroller1 , scroller2 , sprite ] ) ; `` `",https://zimjs.com/docs.html
911,10286,How remove objects Accelerator in ZIM ?,remove objects Accelerator in ZIM using ` remove ( objects ) ` method . pass in single object or array of multiple objects remove . Here 's example : `` ` javascript accelerator.remove ( sprite ) ; `` `,https://zimjs.com/docs.html
911,10287,How pause or unpause all objects added Accelerator in ZIM ?,"pause or unpause all objects added Accelerator in ZIM using ` pause ( state , time , frameNumber ) ` method . set state false unpause objects , specify time slow speed of 0 and pause , or provide frameNumber animate that frame . Here 's example : `` ` javascript accelerator.pause ( false ) ; // Unpause all objects `` `",https://zimjs.com/docs.html
911,10288,How dispose of all objects in Accelerator in ZIM ?,dispose of all objects in Accelerator in ZIM using ` dispose ( ) ` method . This method calls ` dispose ( ) ` on all objects added Accelerator . Here 's example : `` ` javascript accelerator.dispose ( ) ; `` `,https://zimjs.com/docs.html
911,10289,What property holds class name String in Accelerator object ?,` type ` property in Accelerator object holds class name String .,https://zimjs.com/docs.html
911,10290,How ` percentSpeed ` property work in Accelerator in ZIM ?,"` percentSpeed ` property adjusts speed relative baseSpeed of each item in Accelerator . example , 100 baseSpeed , and this property dynamically changed change all speeds relatively .",https://zimjs.com/docs.html
